gm_status,gm_icon,gm_lat,gm_lng,gm_addr,gm_name,gm_id,gm_types,enc_str
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,-6.852747,37.6586405,"College of Forestry, Wildlife and Tourism, TZ, 3009, Tansania","College of Forestry, Wildlife and Tourism",ChIJgaTVe9ddWhgRwF2Mpf-EroY,"university,school,point_of_interest,establishment","Department%20of%20Ecosystems%20and%20Conservation%20College%20of%20Forestry,%20Wildlife%20and%20Tourism%20Sokoine%20University%20of%20Agriculture,%20Morogoro"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-15.4314615,28.3138356,"Adult Infectious Disease Centre, Lusaka 10101, Sambia",African Centre of Excellence for Women's Cancer Control,ChIJ-04EgceMQBkROFZBSsu-MYc,"health,point_of_interest,establishment","Cervical%20Cancer%20Prevention%20Program%20in%20Zambia%20Women%20and%20Newborn%20Hospital%20University%20of%20Zambia,%20Lusaka"
CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,19.1334302,72.9132679,"Main Gate Rd, IIT Area, Powai, Mumbai, Maharashtra 400076, Indien",Indian Institute of Technology Bombay,ChIJOcDvifHH5zsRTonFxaTO_Wg,"university,point_of_interest,establishment","Indian%20Institute%20of%20Technology%20Bombay,%20Mumbai"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,31.9591925,35.1820071,"West bank, Palestine, Birzeit",Birzeit University,ChIJd1FQ9kUqHRURYNn30kByzFk,"university,point_of_interest,establishment","Department%20of%20social%20and%20behavioral%20science%20Faculty%20of%20Arts%20Birzeit%20University,%20Birzeit"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,3.9637335,11.5866291,"Soa, Kamerun",Universität Yaoundé II,ChIJyQ0VgBPHixARzl3n0_vrHbc,"university,point_of_interest,establishment","Group%20of%20Administrative,%20Political%20and%20Social%20Research%20University%20of%20Yaound%C3%A9%20II,%20Yaounde"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,3.888065999999999,11.5098095,"Yaounde, Kamerun",WWF Bastos,ChIJyQZ1d0LPixARTyicYsa7bHw,"point_of_interest,establishment","WWF%20Cameroon%20Programme%20Office%20Immeuble%20Panda,%20Yaound%C3%A9"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,47.55592780000001,7.577431699999999,"Socinstrasse 57, 4051 Basel, Schweiz",Schweizerisches Tropen- und Public Health-Institut,ChIJMQKj8wC5kUcRjBRGaJHolw0,"health,point_of_interest,establishment","Swiss%20Tropical%20and%20Public%20Health%20Institute,%20Basel"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,5.651063199999999,-0.1874492,"Accra, Ghana",Department Of Economics,ChIJRX9l_X2c3w8R4lGpdqQrskI,"point_of_interest,establishment","Department%20of%20Economics%20University%20of%20Ghana,%20Accra"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-8.1461592,36.6829205,"Off Mlabani Passage, P. O. Box 53, Ifakara, Tansania",Ifakara Health Institute,ChIJL5b3JTKyVxgRThY8MUscT60,"health,point_of_interest,establishment","Ifakara%20Health%20Institute%20(IHI),%20Ifakara,%20Morogoro"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,6.438167,7.506223200000001,"2 Chaka Cres, Ogui, Enugu, Nigeria",Women's International League For Peace and Freedom Nigeria,ChIJ5xcx0eGjRBARAfXSipnjxkk,"point_of_interest,establishment","WILPF%20Nigeria,%20Enugu"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,5.3470499,-3.985291599999999,"Abidjan, Côte d’Ivoire",Universität Félix Houphouët-Boigny,ChIJ70OV94HswQ8RLEA3OjMOlR0,"university,point_of_interest,establishment","Universit%C3%A9%20de%20Cocody,%20Abidjan"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.886605,106.909373,"Khoroo 11, Ulaanbaatar, Ulaanbaatar 17024, Mongolei",Mongolian University of Life Sciences,ChIJm7DDM8CTll0R9VoKKag-09I,"university,point_of_interest,establishment","Laboratory%20of%20Ecological%20Chemistry%20Inst.%20of%20Chemistry%20and%20Chemical%20Technology%20Mongolian%20Academy%20of%20Sciences,%20Ulaanbaatar"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,-6.552355599999999,106.7529327,"Jl. Raya Cifor, RT.03/RW.05, Situgede, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16115, Indonesien",CIFOR (Center for International Forestry Research),ChIJG4ExhZDEaS4RpchmvndiPOA,"point_of_interest,establishment","Forests%20and%20Governance%20Programme%20Center%20for%20International%20Forestry%20Research,%20Bogor"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,14.603762,-90.48924799999999,"18 Avenida 11-95 Guatemala, 01015, Guatemala",Universidad del Valle de Guatemala,ChIJb19HkamjiYUR8HVUR-FC7T0,"university,point_of_interest,establishment","Universidad%20del%20Valle%20de%20Guatemala,%20Guatemala%20City"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,6.993070299999999,121.9278969,"San Ramon, Zamboanga City, Zamboanga del Sur, Philippinen",Philippine Coconut Authority - Zamboanga Research Center,ChIJD04gR0g5UDIREm7UOT-qKQ0,"point_of_interest,establishment","Philippine%20Coconut%20Autority%20Non-Food%20Products%20Development%20Division%20Zamboanga%20Research%20Center,%20Zamboanga%20City"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,22.818856,-81.0136399,"Central España Republicana, CP 44280, Kuba",Estación Experimental de Pastos y Forrajes Indio Hatuey,ChIJG9Z0Cwlp04gRzv4q4MKDz3I,"point_of_interest,establishment","Estacion%20Experimental%20de%20Pastos%20Indio%20Hatuey,%20Havana"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,22.9984812,-82.14880939999999,Kuba,Agrarian University of Havana,ChIJhwQTvUqD0ogRQPgq2I_TqXg,"university,point_of_interest,establishment","Agrarian%20University%20of%20Havana,%20San%20Jos%C3%A9%20de%20las%20Lajas"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,-12.0239773,-77.0565049,"Av. Honorio Delgado 430, San Martín de Porres 15102, Peru",Universidad Peruana Cayetano Heredia,ChIJ0ynowZKeBZER5ZfLRStoQNA,"university,point_of_interest,establishment","CRONICAS%20Universidad%20Peruana%20Cayetano%20Heradia,%20Lima"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,-5.2326616,145.7936061,"Modilon Rd, Madang, Papua-Neuguinea",Modilon General Hospital,ChIJ6UnKV9Lm9WgRJ1OLJ3K7aDA,"hospital,health,point_of_interest,establishment","Modilon%20General%20Hospital,%20Madang"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,47.5539357,7.595189099999999,"Dufourstrasse 11, 4010 Basel, Schweiz",Basel Area Business & Innovation,ChIJ39CW17K5kUcRn6r5WS_KklA,"point_of_interest,establishment","Swiss%20Educational%20Innovation%20Network%20SEIN%20Schweizerisches%20Netzwerk%20f%C3%BCr%20Bildungsinnovat,%20Basel"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,-6.080174599999999,145.3827238,"Homate Street, Goroka, Papua-Neuguinea",PNG Institute of Medical Research,ChIJ_ce3EJVzWGgRW-GdXqHN32A,"point_of_interest,establishment","Institute%20of%20Medical%20Research%20Papua%20New%20Guinea,%20Goroka"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,46.9983213,6.9408856,"Espace de l'Europe 21, 2000 Neuchâtel, Schweiz",Haute école de gestion Arc (HEG Arc),ChIJ2emhDSIKjkcReKPo2lQ3bW0,"university,point_of_interest,establishment","Haute%20%C3%A9cole%20de%20gestion%20Arc%20-%20HES-SO,%20Neuch%C3%A2tel"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,47.9072109,106.8535115,"Ulaanbaatar, Mongolei",National Renewable Energy Centre,ChIJ7e5lfySTll0R1pM-6Zi6o4c,"point_of_interest,establishment","National%20Renewable%20Energy%20Centre,%20Ulaanbaatar"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-7.774246000000001,110.372984,"Universitas Gadjah Mada, JL. Sekip, No. K-9, Blimbing Sari, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesien",Center for Security and Peace Studies,ChIJXXKMG0pYei4RgZur9rT0O5k,"point_of_interest,establishment","CENTER%20FOR%20SECURITY%20AND%20PEACE%20STUDIES%20GADJAH%20MADA%20UNIVERSITY,%20Yogyakarta"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,23.7345094,90.39430349999999,"2nd Floor, Social Science Building, Dhaka, Bangladesch",Department of Economics,ChIJ14Om7sG4VTcRlzsXuPwWQZc,"point_of_interest,establishment","Department%20of%20Economics%20University%20of%20Dhaka,%20Dhaka"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,-18.9181216,47.5206647,"Antananarivo, Madagaskar",Institut National de la Statistique,ChIJJ2XcUAx-8CERqFqf9H93F5U,"point_of_interest,establishment","Institut%20National%20de%20la%20Statistique%20de%20Madagascar,%20Antananarivo"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,-18.9098905,47.555881,"Antananarivo, Madagaskar",Ecole Supérieure des Sciences Agronomiques,ChIJL9-YaGKH8CER-YO5ix32mr4,"university,point_of_interest,establishment","Ecole%20sup%C3%A9rieure%20de%20sciences%20agronomiques%20ESSA%20D%C3%A9partement%20Eaux%20et%20for%C3%AAts,%20Antanarivo"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,-26.1928836,28.0304733,"1 Jan Smuts Ave, Braamfontein, Johannesburg, 2000, Südafrika",Witwatersrand-Universität,ChIJeZ5x_rU9lR4RuvhwvtOyY50,"university,point_of_interest,establishment","School%20of%20Economic%20and%20Business%20Sciences%20University%20of%20the%20Witwatersrand,%20Johannesburg"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,-18.9330468,47.5245536,"Rasoanaivo Cherles, Antananarivo, Madagaskar",Centre National de Recherches sur l'Environnement,ChIJSSfrsHl-8CER37AJx5diMIM,"point_of_interest,establishment","Centre%20National%20de%20Recherche%20sur%20l'Environnement%20(CNRE),%20Antananarivo"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,22.9913232,-82.15342509999999,"Autopista Nacional 23km 1/2, Carretera, San José de las Lajas, Kuba",National Center for Animal and Plant Health,ChIJS7XqYcmc0ogRyMNQUBvYUKQ,"point_of_interest,establishment","Centro%20Nacional%20de%20Sanidad%20Agropecuaria%20CENSA,%20Havanna"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.37638889999999,8.547628,"Rämistrasse 101, 8092 Zürich, Schweiz",Eidgenössische Technische Hochschule Zürich,ChIJ94xuUaagmkcRB3Y3tij0YUs,"university,point_of_interest,establishment","Bundesamt%20f%C3%BCr%20Meteorologie%20und%20Klimatologie%20MeteoSwiss,%20Z%C3%BCrich"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,-11.9952316,-77.06708619999999,"Manuel Gonzales Prada 398, Los Olivos 15301, Peru",Universidad Católica Sedes Sapientiae,ChIJpYNUm1fOBZERcqmSGdSm2xo,"university,point_of_interest,establishment","Universidad%20Catolica%20Sedes%20Sapientiae%20-%20Nopo,%20Atalaya"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,47.55592780000001,7.577431699999999,"Socinstrasse 57, 4051 Basel, Schweiz",Schweizerisches Tropen- und Public Health-Institut,ChIJMQKj8wC5kUcRjBRGaJHolw0,"health,point_of_interest,establishment","Swiss%20Tropical%20and%20Public%20Health%20Institute%20Health%20Interventions%20Unit,%20Basel"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,-15.1166707,39.2081565,Mosambik,Universidade Lúrio,ChIJCQAAu0U2xhgR5zUiXVITy2M,"university,point_of_interest,establishment","Unilurio%20University%20Campus%20de%20Marrere,%20Nampula"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.3786553,8.547169799999999,"Sonneggstrasse 5, 8092 Zürich, Schweiz",Departement Erdwissenschaften,ChIJ7wS2_6agmkcRxyVCdvewGko,"point_of_interest,establishment","Departement%20Erdwissenschaften%20ETH%20Z%C3%BCrich,%20Z%C3%BCrich"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.1586997,7.2762495,"Solothurnstrasse 102, 2500 Biel, Schweiz","Berner Fachhochschule BFH, Architektur, Holz und Bau",ChIJFfpEg90ejkcRjjSH_fhkqCg,"university,point_of_interest,establishment","Architektur,%20Holz%20und%20Bau%20Berner%20Fachhochschule,%20Biel/Bienne%206"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,46.2736212,7.385136499999999,"Rue de l'Ancienne Eglise 9, 1974 Arbaz, Schweiz",Ithaka Institut,ChIJl4S10ADejkcRljrxqsQIidk,"point_of_interest,establishment","Ithaka%20Institute%20for%20Carbon%20Strategies,%20Arbaz"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.4132178,8.548773599999999,"Andreasstrasse 15, 8050 Zürich, Schweiz",Institut für Sozialanthropologie und Empirische Kulturwissenschaft,ChIJGzIpeYMKkEcRtgNniKyn8bo,"university,point_of_interest,establishment","Ethnologisches%20Seminar%20Universit%C3%A4t%20Z%C3%BCrich,%20Z%C3%BCrich"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,33.5192819,73.1775169,"Toll Plaza، 1 Islamabad Highway Near Rawat، Sector H DHA Phase II, Islamabad, Islamabad Capital Territory 44000, Pakistan",Institute of Space Technology,ChIJRzKe1Aby3zgRxZL6P9lzacM,"university,point_of_interest,establishment","Institute%20of%20Space%20Technology%20Department%20of%20Space%20Science,%20Islamabad"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-15.4091224,28.3196763,"CIDRZ Head Office,, Lusaka, Sambia",CIDRZ Head Office Zambia,ChIJGRkbSrz0QBkREVbTZ9jZLO0,"point_of_interest,establishment","Centre%20Infectious%20Disease%20Research%20Zambia%20CIDRZ,%20Lusaka"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.37638889999999,8.547628,"Rämistrasse 101, 8092 Zürich, Schweiz",Eidgenössische Technische Hochschule Zürich,ChIJ94xuUaagmkcRB3Y3tij0YUs,"university,point_of_interest,establishment","Copperbelt%20University%20Deg%20Hammarskj%C3%B6ld%20Institute%20for%20Peace%20Studies,%20Kitwe"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,12.7285324,-3.8590852,"Rue Namory Kéita, Nouna, Burkina Faso",Nouna Health Research Center,ChIJq6rqH_nWNg4RRctJu9grbkw,"point_of_interest,establishment","Centre%20de%20Recherche%20en%20Sant%C3%A9%20de%20Nouna,%20Nouna,%20Kossi"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,46.2209088,6.1436432,"Chemin Eugène-Rigot 2A, 1202 Genève, Schweiz",Hochschulinstitut für internationale Studien und Entwicklung,ChIJJ5vlO-JkjEcRuRHZyflX0XU,"university,point_of_interest,establishment","Graduate%20Institute%20of%20International%20and%20Deve%20Global%20Health%20Programme%20Maison%20de%20la%20paix,%20Gen%C3%A8ve"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.4998714,8.7203021,"Gertrudstrasse 15, 8400 Winterthur, Schweiz",ZHAW Zürcher Hochschule für Angewandte Wissenschaften,ChIJUdaPx3CZmkcRyrYw9-bnp_k,"university,point_of_interest,establishment","Institut%20f%C3%BCr%20Angewandte%20Medienwissenschaften%20Z%C3%BCrcher%20Hochschule%20f%C3%BCr%20Angew.%20Wissenschaften,%20Winterthur"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.516939,8.025083,"Ackerstrasse 113, 5070 Frick, Schweiz",FiBL - Forschungsinstitut für biologischen Landbau,ChIJV2J9KrZHkEcRH1IKjqoKSH4,"point_of_interest,establishment","Forschungsinstitut%20f%C3%BCr%20biologischen%20Landbau%20(FiBL),%20Frick"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,47.516939,8.025083,"Ackerstrasse 113, 5070 Frick, Schweiz",FiBL - Forschungsinstitut für biologischen Landbau,ChIJV2J9KrZHkEcRH1IKjqoKSH4,"point_of_interest,establishment","Aquakultur%20Fachgruppe%20Tierwissenschaften%20Forschungsinstitut%20f%C3%BCr%20biologischen%20Landbau,%20Frick"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,16.8185116,96.1952673,"23rd Quarter, Khayapin Street, Thuwunna Yangon MM 11072, Thuwunna Bridge, Yangon, Myanmar","Great Golden Glory Co.,Ltd.",ChIJWYBsXtXswTARCLcvvATeDew,"point_of_interest,establishment","Golden%20Zaneka%20Public%20Co.%20Ltd.,%20Yangon"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,21.023033,105.805437,"91 Chùa Láng, Láng Thượng, Đống Đa, Hà Nội, Vietnam",Foreign Trade University,ChIJCflhUV2rNTER4yviDFCvr00,"university,point_of_interest,establishment","Foreign%20Trade%20University,%20Hanoi"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,6.2677479,-75.5688416,"Cl. 67 ##53-108, Medellín, Antioquia, Kolumbien",Universidad de Antioquia,ChIJL3fIyeAoRI4RKy6b5uznzBA,"university,point_of_interest,establishment","Universidad%20de%20Antioquia,%20Medellin"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,-33.9321854,18.8633889,"Natural Sciences, Merriman Ave, Stellenbosch Central, Stellenbosch, 7600, Südafrika",University of Stellenbosch - Department of Botany & Zoology,ChIJEZJ7CWiyzR0RE_cTZU_SNvA,"university,point_of_interest,establishment","Centre%20for%20Invasion%20Biology%20Department%20of%20Botany%20and%20Zoology%20University%20of%20Stellenbosch,%20Matieland"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,5.3470499,-3.985291599999999,"Abidjan, Côte d’Ivoire",Universität Félix Houphouët-Boigny,ChIJ70OV94HswQ8RLEA3OjMOlR0,"university,point_of_interest,establishment","Universit%C3%A9%20Felix%20Houphouet-Boigny,%20Abidjan"
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,47.3742017,8.5228736,"Badenerstrasse 141, 8004 Zürich, Schweiz",Quantis,ChIJnYLTiQ8KkEcRDo9YMzYKgrg,"point_of_interest,establishment","Quantis%20Switzerland/Germany,%20Z%C3%BCrich"
